row_id,QuestionId,QuestionText,MC_Answer,StudentExplanation,Category,Misconception
18651_5,32833,Calculate \( \frac{2}{3} \times 5 \),\( \frac{10}{15} \),"My teacher said to make the numbers alike, so I multiplied both by five; it became ten-fifteen.",False_Misconception,Duplication
14920_5,32829,\( 2 y=24 \) What is the value of \( y \) ?,\( 12 \),I divided twenty-four by fo...,True_Neither,
32747_7,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 22 \),"I saw! Each time, I added two more dots!",False_Neither,
23876_6,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),"Um, fifteen... so I made them both fit?",True_Correct,
30378_7,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"It's like 8 take away 5, but both numbers are bad.",True_Misconception,Tacking
25478_6,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{3}{15} \),I combined the denominators; I thought this meant adding numerators using a common multiple.,False_Neither,
31998_5,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( 3 \),"I tried, but I'm not sure if it’s right!",False_Neither,
17885_4,32833,Calculate \( \frac{2}{3} \times 5 \),\( 3 \frac{1}{3} \),Multiplying the bottom gives 10/15!,True_Misconception,Duplication
2699_6,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{3}{6} \),It looks right to me!,False_Neither,
33023_7,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 22 \),"Um, I think it's 22 'cause... plus four?",False_Misconception,Wrong_term
12742_0,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"Oops, I thought i...",True_Misconception,Irrelevant
17004_1,32833,Calculate \( \frac{2}{3} \times 5 \),\( 3 \frac{1}{3} \),"I thought I needed a common bottom number. Fifteen seemed right! Then, ten times five is fifty. Minus fifteen? That’s like…three fifteens, maybe? Five into fifty is three with some left over.",True_Neither,
2985_7,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{3}{9} \),"Six are shaded, three aren’t. So it's 3/9!",False_Misconception,Incomplete
13747_0,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"My teacher said fractions are like this. Nine minus three is six. So, fiftee...",True_Misconception,Additive
30145_6,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),Eight minus five ma...,True_Misconception,Tacking
32504_0,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 22 \),I noticed dots add by four each time!,False_Neither,
16143_3,32829,\( 2 y=24 \) What is the value of \( y \) ?,\( 22 \),"I got 12! See, 2 times something equals 24, right? So I did 24 divided by 2 and that's ho...",False_Correct,
16140_9,32829,\( 2 y=24 \) What is the value of \( y \) ?,\( 22 \),"It's like, 24 minus 2 is...",False_Correct,
8293_9,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 48 \),"My teacher said, ""divide!"" So, 120 shared with fiv...",False_Correct,
36555_4,109465,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Unlikely,"Um, like, I thought it meant not likely 'cau...",False_Misconception,Scale
25804_2,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{3}{15} \),"My teacher said denominators must match, so I made both over ...",False_Misconception,Denominator-only_change
356_1,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{1}{3} \),"Um, I thought… like, there were three parts... and one wasn't colored? My teacher sa...",True_Correct,
10712_9,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 72 \),My teacher showed me!,True_Neither,
33560_5,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 26 \),"I saw the dots made rows! My teacher said we look for patterns. So, I added four each time...then two more? That's how I got twenty-six!",True_Neither,
11055_2,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 3 \),"I got it! I did (3/5)*60, then multip...",False_Correct,
1003_8,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{1}{3} \),"Yeah, it’s 1/3! My teacher said that's the simplest way. The '1' is like how much space isn't shaded!",True_Neither,
5359_9,31774,Calculate \( \frac{1}{2} \div 6 \),\( 3 \),"Um, like, sixes go into three…somehow?",False_Neither,
23516_2,33471,A bag contains \( 24 \) yellow and green balls. \( \frac{3}{8} \) of the balls are yellow. How many of the balls are green?,\( 9 \),"I figured 24 divided by 8 is 3, then 3 times 3 equals 9!",False_Correct,
12866_9,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),It must be bigger!,True_Neither,
25222_7,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"I multiplied across, top and bottom!",False_Neither,
23648_2,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),Five times five's near!,True_Neither,
10127_8,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 72 \),"I found one-fifth, then I did it three times!",True_Correct,
12287_9,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 4 \),"I added five to fifteen, so ten's difference is five.",False_Misconception,Additive
17495_6,32833,Calculate \( \frac{2}{3} \times 5 \),\( 3 \frac{1}{3} \),"I dunno, like my teacher said.",True_Neither,
25271_1,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"I added the numbers like they were the same thing! I thought I could just multiply them, but that didn't work right.",False_Correct,
34597_9,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 26 \),"It’s like, each pattern adds four more dots, so six would be twenty-six!",True_Misconception,Firstterm
14333_7,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 9 \),"My teacher said numbers can be the same! So, I just took the top number, 'cause both have a nine!",False_Correct,
5630_4,31774,Calculate \( \frac{1}{2} \div 6 \),\( \frac{1}{12} \),"I multiplied six by one-half, then flipped it!",True_Misconception,SwapDividend
25469_4,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{3}{15} \),"Um, I…I put the top numbers together 'cause... um... they both have to be fifteen? So three plus one equals three?",False_Neither,
26211_2,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{3}{8} \),"I thought the bottoms all had to be the same, like five! So one became five, two became six, and then I added those top numbers together—eleven!",False_Correct,
4641_8,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{3}{9} \),"There are nine triangles, see? Only three aren’t colored in.",False_Neither,
32965_1,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 22 \),"I thought each pattern added four more dots! So, I did 18 + 4 = 22. My teacher said to look for patterns like this!",False_Misconception,Wrong_term
20070_4,32835,Which number is the greatest?,\( 6 \),"Because it shows a one in the tenths column, unlike the others with zero or smaller values past the decimal point.",False_Correct,
11966_2,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 4 \),"I thought 9 minus 5 was 4! And I added five to ten, getting five. Then 4 minus 5 is four—so A must be four!",False_Misconception,Additive
30260_0,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"Um, eight take away five…is ...",True_Misconception,Tacking
17021_9,32833,Calculate \( \frac{2}{3} \times 5 \),\( 3 \frac{1}{3} \),"Like, I multiplied 'em and got that! My teacher said...",True_Neither,
20857_9,32835,Which number is the greatest?,\( 6.2 \),"C and D look big with all those numbers! But lots of zeros make 'em tiny, so six'...",True_Misconception,Shorter_is_bigger
31199_7,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"My teacher said to subtract! I saw two minuses, so it's like 8-5, which is 3. Then it’s -3!",True_Misconception,Tacking
29396_0,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -13 \),"I thought, like adding positives… but maybe I messed up? It's kinda confusing with negatives.",False_Misconception,Tacking
21694_6,32835,Which number is the greatest?,\( 6.2 \),"My teacher said decimals are like having extra bits, so 6.2 is bigger 'cause of that 2 after the dot!",True_Neither,
23416_6,33471,A bag contains \( 24 \) yellow and green balls. \( \frac{3}{8} \) of the balls are yellow. How many of the balls are green?,\( 9 \),"I did 24/8, got 3. Then 3 x 3 equals 9.",False_Misconception,Wrong_fraction
20274_0,32835,Which number is the greatest?,\( 6.079 \),Because it looks like the biggest.,False_Neither,
8121_9,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 24 \),I split 120 by five! Got twenty-four. Then times three—seventy-two red...,False_Correct,
6064_3,31774,Calculate \( \frac{1}{2} \div 6 \),\( \frac{1}{12} \),"I think it's 1/12! My teacher said dividing’s like flipping—so I did 6 as 6/1, then flipped it to 1/6. Then, I multiplied 1/2 and 1/6, 'cause that's what you do, right? It's kinda like when we did those other problems!",True_Correct,
13878_4,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"Nine-fifteen's bigger than half, so six seemed right!",True_Neither,
25289_1,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"I added the numbers! Five times three is fifteen. So, eleven over fifteen seems right.",False_Correct,
34379_8,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 26 \),"My teacher said patterns grow by four; therefore, Pattern 5 is twent...",True_Correct,
22195_8,33471,A bag contains \( 24 \) yellow and green balls. \( \frac{3}{8} \) of the balls are yellow. How many of the balls are green?,\( 15 \),"I did 24 / 8 = 3, then 3 x 5 is 15!",True_Correct,
17450_7,32833,Calculate \( \frac{2}{3} \times 5 \),\( 3 \frac{1}{3} \),I did 5 x 2 = 10! Then 10 divided b...,True_Correct,
24002_0,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),"I added the tops and bottoms! I thought they had to match first, like LEGO bricks.",True_Neither,
23189_8,33471,A bag contains \( 24 \) yellow and green balls. \( \frac{3}{8} \) of the balls are yellow. How many of the balls are green?,\( 9 \),"I divided 24 by 8, then multiplied by 3!",False_Misconception,Wrong_fraction
30469_1,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"I thought minus eight take away a minus five was like eight minus five, so it’s negative three.",True_Misconception,Tacking
19763_8,32835,Which number is the greatest?,\( 6 \),"""See? Six's got a zero point something! The other numbers are just zeros and little bits.""",False_Correct,
23575_1,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),"I made 1/3 be 5/15, 'cause my teacher said find a common bottom! Then 2/5 is 6/15, so I just added ‘em—11/15!",True_Correct,
34975_5,104665,"It takes \( 3 \) people a total of \( 192 \) hours to build a wall.

How long would it take if \( 12 \) people built the same wall?",\( 192 \) hours,"My teacher said more people means less time, so I divided 192 by four; I got 48 hours.",False_Correct,
25259_8,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"'Cause fifteen looks right, so eleven must be too!",False_Neither,
18709_8,32833,Calculate \( \frac{2}{3} \times 5 \),\( \frac{10}{15} \),"Like, I multiplied! Two times five is ten. Then three times...",False_Misconception,Duplication
16893_9,32833,Calculate \( \frac{2}{3} \times 5 \),\( 3 \frac{1}{3} \),"I multiplied three by nine to get twenty-seven, then added one for a...",True_Neither,
18702_1,32833,Calculate \( \frac{2}{3} \times 5 \),\( \frac{10}{15} \),"'Cause, like, two times five i...",False_Misconception,Duplication
30172_1,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),My teacher said minus means taking away. Eight minus five i...,True_Misconception,Tacking
14276_2,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 9 \),"""I saw nine-fifteen, so A must be nine! 'Cause then it's like six-ten, see?""",False_Correct,
12266_4,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 4 \),"I… I thought I took away six, like from fifteen...",False_Misconception,Additive
4840_4,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{3}{9} \),Three triangles aren't col...,False_Correct,
24207_6,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),"I got 11/15! I made 1/3 into 5/15, then 2/5 was 6/15. So, you just add those together!",True_Correct,
28719_5,76870,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 10 \),It’s gotta be ten because 144 goes into 1440!,True_Neither,
755_6,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{1}{3} \),"“See, six parts are colored. That’s the bottom number! Three aren't. So it’s three over three… that makes one!”",True_Misconception,WNB
32030_1,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( 3 \),"Um, like, taking away’s… changin...",False_Neither,
14321_4,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 9 \),It’s nine 'cause both a...,False_Correct,
21068_9,32835,Which number is the greatest?,\( 6.2 \),My teacher said bigger numbers are more! I looked and six point two looks biggest to me.,True_Misconception,Shorter_is_bigger
20927_6,32835,Which number is the greatest?,\( 6.2 \),It's bigger because the decimal is way more!,True_Neither,
32851_5,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 22 \),I added numbers to find the next one!,False_Neither,
36046_3,109465,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Likely,"It’s probably right, 'cause it’s not impossible.",True_Neither,
13259_8,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"Um, I thought... like, fifteen is three times five, right? And then nine is kinda three times three… so A must be...",True_Neither,
22637_1,33471,A bag contains \( 24 \) yellow and green balls. \( \frac{3}{8} \) of the balls are yellow. How many of the balls are green?,\( 15 \),"Like, um, I did three-eighths of 24 and got nine! My teacher said that means fifteen must be green!",True_Correct,
4361_9,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{3}{9} \),"There are nine triangles. Three aren't colored. So, it’s nine over three.",False_Neither,
18992_8,32833,Calculate \( \frac{2}{3} \times 5 \),\( \frac{10}{15} \),Multiplying two and five gives ...,False_Correct,
30715_0,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),It's like I’m counting backwards!,True_Neither,
4310_8,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{3}{9} \),"Um, I looked at how many triangles there were...and then I saw the colors?",False_Neither,
25207_4,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),I added the tops! My teacher said to do that. It’s like when we did fractions bef...,False_Correct,
18440_0,32833,Calculate \( \frac{2}{3} \times 5 \),\( \frac{10}{15} \),"Um... five times two is ten... and five times three? Fifteen! So… ten over fifteen, I guess?",False_Misconception,Duplication
21388_6,32835,Which number is the greatest?,\( 6.2 \),"I picked 6.2 'cause it's got the most digits after the decimal, I guess?",True_Neither,
23261_0,33471,A bag contains \( 24 \) yellow and green balls. \( \frac{3}{8} \) of the balls are yellow. How many of the balls are green?,\( 9 \),"Um, I… divided 24 by eight, 'cause of the bottom number. My teacher said to! Then...times three times three? Nine.",False_Misconception,Wrong_fraction
13267_0,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),I know it 'cause 6/10 equals 9/15! My teacher said so!,True_Correct,
13632_3,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),My teacher said numbers can be multiplied! Fifteen times six? It's like when ...,True_Misconception,Irrelevant
107_6,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{1}{3} \),"Like, three trian...",True_Misconception,Incomplete
23828_6,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),"Um, I think…like, my teacher said to find a common denominator, so...I did ...",True_Neither,
20891_1,32835,Which number is the greatest?,\( 6.2 \),"Because I checked each digit's place value, and it seemed biggest that way!",True_Neither,
25101_9,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),"""I looked for a number both 3 and 5 go into! Then I made new tops for each fraction, added 'em up, but kept the bottom the same, my teacher said!""",True_Correct,
31686_0,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( 13 \),Two minus signs add up!,False_Neither,
5119_9,31774,Calculate \( \frac{1}{2} \div 6 \),\( 3 \),"My teacher said to multiply, so I did 1/2 times 1/6 an...",False_Correct,
27388_1,33474,"Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten?
Choose the number sentence that would solve the word problem.",\( \frac{2}{3}-\frac{1}{3} \),My teacher said to subtract 'cause they both have a 3!,False_Neither,
21006_0,32835,Which number is the greatest?,\( 6.2 \),"Um, I think it's bigger 'cause...it’s near seven? My teacher said...",True_Neither,
9950_7,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 72 \),My teacher said to divide! 120 / 5 = 24. Then...,True_Correct,
13142_8,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"“I noticed both numbers, 10 and 15, are multiples. Then I saw a nine too.”",True_Misconception,Irrelevant
14057_7,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"Like, um, I added three t...",True_Misconception,Irrelevant
12914_0,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"Like, I simplified! My teacher said fractions get smaller when you do that, so A must be 6.",True_Correct,
5127_4,31774,Calculate \( \frac{1}{2} \div 6 \),\( 3 \),"I figured half of six is three, 'cause I needed a number plus three that makes six! So, it's three.",False_Misconception,Mult
14084_7,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"My teacher said equal means same! So, 10+5=6+9.",True_Misconception,Additive
30972_5,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),Two minus signs become plus!,True_Correct,
32482_8,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 22 \),It goes up by four each time.,False_Neither,
28255_6,76870,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],Not enough information,"We need to find the total angles inside, but I don't see how.",False_Misconception,Unknowable
36601_0,109465,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Unlikely,"It's super likely! Like, almost sure to happen because 0.9 is really close to 1, and if it were 1, it *would* happen every time!",False_Neither,
30343_9,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"I added 'em! Eight plus five equals five, so it's -3!",True_Neither,
20031_7,32835,Which number is the greatest?,\( 6 \),Six is biggest! My teacher said numbers are like this—more zeros don't change it!,False_Correct,
12750_0,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"Ten plus five makes fifteen, see? Nine split by three… that’s three!",True_Misconception,Irrelevant
13581_0,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"I added five to ten, making fifteen. Then I subtracted three...",True_Misconception,Additive
3270_6,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{3}{9} \),"Because six triangles are shaded, three are unshaded.",False_Misconception,Incomplete
18969_8,32833,Calculate \( \frac{2}{3} \times 5 \),\( \frac{10}{15} \),"If top and bottom numbers are whole numbers, I change it.",False_Neither,
29165_9,76870,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \),"Um, like, I saw big numbers...and ten?",False_Correct,
1908_7,31772,What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],\( \frac{1}{3} \),'Cause I made the numbers smaller!,True_Neither,
27140_4,33474,"Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten?
Choose the number sentence that would solve the word problem.",\( \frac{2}{3} \div \frac{1}{3} \),I did division 'cause I needed one-third OF two-thirds! It's like splitting...,False_Misconception,Division
9426_5,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 72 \),"I just thought that was it, ya know?",True_Neither,
7972_4,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 24 \),"Um, one fifth looks like… twenty-four? So then... I multiplied it… three times?</original>",False_Correct,
25233_9,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"I thought I needed to make the bottoms the same. So, I used fifteen. Then I multiplied like this: one times five is five, two times three is six.",False_Neither,
20192_5,32835,Which number is the greatest?,\( 6.0001 \),"It's smaller, I think, like my teacher said.",False_Neither,
30591_0,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"It's like adding, but negative!",True_Misconception,Tacking
25256_3,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),Fifteens work! 5/15 + 6/15 = 11/15.,False_Correct,
19541_5,32833,Calculate \( \frac{2}{3} \times 5 \),\( \frac{2}{15} \),"I thought, three times fifteen equals fifteen...",False_Misconception,Inversion
29288_7,76870,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 6 \),It looks like six… maybe?,False_Neither,
8825_2,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 60 \),I picked the big number 'cause five needs two more!,False_Neither,
25282_4,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"I added the numbers’ bottoms! Three times five equals fifteen, see? Then I split one third and two fifths into fiftee...",False_Correct,
26942_3,33474,"Sally has \( \frac{2}{3} \) of a whole cake in the fridge. Robert eats \( \frac{1}{3} \) of this piece. What fraction of the whole cake has Robert eaten?
Choose the number sentence that would solve the word problem.",\( \frac{1}{3} \times \frac{2}{3} \),Multiplying finds part of a part.,True_Correct,
12651_5,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),Nine over three equals three.,True_Misconception,Irrelevant
25270_3,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"I looked for a bottom number that works! So, 1/3 became 5 over 15, and 2/5 is 6 over 15. Then I added those together—it's 11/15!",False_Correct,
31014_4,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"My teacher said to count up five, so I started at -8 and went forward.",True_Neither,
20773_4,32835,Which number is the greatest?,\( 6.2 \),Six point two’s bigger! My teacher said so!,True_Neither,
21963_9,32835,Which number is the greatest?,\( 6.2 \),It's bigger 'cause my teacher said bigger numbers are more!,True_Neither,
14200_3,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"I made both numbers bigger, like adding! So A is six.",True_Misconception,Additive
8507_4,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 48 \),"I saw the numbers, not A or C, so D looked best!",False_Neither,
29362_6,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -13 \),"My teacher said double negatives make a positive! So, I added 8 plus 5; it's 13.",False_Misconception,Positive
23780_3,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{15} \),"“I thought I needed to get a common bottom number, like 15, and just added the...",True_Misconception,Denominator-only_change
26245_1,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{3}{8} \),"I… I added them, see?",False_Neither,
14207_8,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"I multiplied both sides, but forgot the bottom number too!",True_Neither,
15693_3,32829,\( 2 y=24 \) What is the value of \( y \) ?,\( 12 \),I did 24 divided by 2!,True_Correct,
25253_7,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{11}{30} \),"I multiplied both by 15! So one's five, two’s six. Then I added them—...",False_Correct,
25342_8,33472,\( \frac{1}{3}+\frac{2}{5}= \),\( \frac{3}{15} \),Fifteen looks smaller.,False_Neither,
6436_7,31774,Calculate \( \frac{1}{2} \div 6 \),\( \frac{1}{12} \),"I thought I multiplied, so two times six is twelve.",True_Neither,
13992_7,31778,\( \frac{A}{10}=\frac{9}{15} \) What is the value of \( A \) ?,\( 6 \),"I noticed 9/15; my teacher said to simplify fractions, so I subtracted 6 from both numbers to find A=6.",True_Misconception,Additive
9715_0,31777,"A box contains \( 120 \) counters. The counters are red or blue. \( \frac{3}{5} \) of the counters are red.
How many red counters are there?",\( 72 \),I multiplied 120 by three-fifths.,True_Neither,
6978_4,31774,Calculate \( \frac{1}{2} \div 6 \),\( \frac{1}{12} \),It got small 'cause I made the bottom big!,True_Neither,
30561_2,89443,"What number belongs in the box?
\(
(-8)-(-5)=
\square\)",\( -3 \),"I figured 8 minus 5 is 3, but negatives make it different—it's actually -3!",True_Misconception,Tacking
33438_0,91695,"Dots have been arranged in these patterns: [Image: Pattern 1 consists of 6 dots, Pattern 2 consists of 10 dots, Pattern 3 consists of 14 dots and Pattern 4 consists of 18 dots] How many dots would there be in Pattern \( 6 \) ?",\( 26 \),"My teacher said patterns grow! I saw it goes up by four each time. So, six is bigger than four, right? Four plus four more makes ten! Then add another four—that’s twenty-six!",True_Neither,
